latitude,longitude,length_of_encounter_seconds
26.6402778,-81.8725,2400
40.0455556,-86.0086111,180
48.1183333,-123.4294444,300
47.5730556,-117.6811111,300
33.6305556,-112.3325,300
41.3144444,-81.8358333,1
41.88,-88.0077778,210
42.8416667,-70.8611111,80
39.9536111,-74.1983333,30
39.1141667,-94.6272222,240
39.011902,-98.484246,300
43.0813889,-88.9116667,60
44.2563889,-70.2566667,240
33.5205556,-86.8025,60
37.7588889,-77.4802778,120
41.8672222,-90.1594444,1800
30.8325,-83.2786111,180
38.580461,-121.530234,60
36.793403,-94.725228,180
40.0638889,-80.7211111,600
41.5244444,-90.5155556,120
47.8411111,-120.0152778,30
28.1875,-82.7397222,60
41.3325,-73.2077778,2400
27.895,-81.9736111,60
42.9105556,-87.8605556,10
41.6061111,-73.1186111,600
40.29,-76.9341667,120
32.2047222,-95.8552778,600
38.8002778,-90.6263889,30
47.6588889,-117.425,120
43.1836111,-89.2136111,900
33.8158333,-78.6802778,1800
34.2694444,-118.7805556,1200
40.7072222,-73.6763889,60
45.9725,-95.2919444,120
36.8527778,-75.9783333,300
41.6752778,-85.7061111,300
44.6388889,-70.0161111,300
47.7180556,-116.9505556,300
42.4775,-83.0277778,300
41.0530556,-82.7263889,180
40.738658,-85.171637,120
42.348519,-83.457408,600
35.0525,-118.1730556,3
39.5522222,-84.2333333,30
41.4755556,-81.8394444,180
40.447596,-118.259655,2700
42.7022222,-83.4027778,5
29.6236111,-81.8905556,60
31.9133333,-87.7358333,3600
32.635068,-111.40067,120
33.6219444,-84.3691667,30
40.8616667,-80.2866667,20
39.3994444,-84.5613889,120
19.639994,-155.996926,10
42.7022222,-83.4027778,120
34.7961111,-118.8516667,60
47.6794444,-122.8969444,15
41.6819444,-85.9766667,8
44.0805556,-103.2305556,10
41.7797222,-71.4377778,10
46.8219444,-123.095,10
47.2530556,-122.4430556,240
46.6022222,-120.5047222,720
43.159375,-79.246863,2
41.6997222,-93.0477778,60
41.2586111,-95.9375,300
35.7163889,-77.265,180
46.2397222,-119.0994444,180
44.2780556,-88.2719444,10
44.958164,-124.017891,15
40.6883333,-75.2211111,10
51.790278,-96.715278,7
42.2711111,-89.0938889,3
45.099985,-87.630662,1800
39.8680556,-104.9713889,300
39.8680556,-104.9713889,600
34.063344,-117.650888,180
38.9516667,-92.3338889,600
34.8986111,-117.0219444,600
40.7608333,-111.8902778,20
40.6955556,-73.3261111,900
45.1158333,-123.2061111,900
39.4141667,-77.4108333,300
40.6083333,-75.4905556,1200
38.9555556,-90.1866667,60
38.5816667,-121.4933333,600
39.9338889,-74.8913889,60
51.602987,-2.580896,30
40.7608333,-111.8902778,4
52.133333,-106.666667,60
30.8469444,-90.1530556,90
53.55,-113.5,10
43.0116667,-88.2313889,5
43.0116667,-88.2313889,10
29.7630556,-95.3630556,11
38.9583333,-122.6252778,900
38.8055556,-123.0161111,900
46.616667,-67.616667,300
39.1619444,-84.4569444,5
40.1672222,-105.1013889,90
40.1672222,-105.1013889,90
41.7355556,-122.6333333,10
39.2805556,-80.3447222,360
40.4405556,-79.9961111,600
44.95,-65.066667,600
44.9430556,-123.0338889,65
52.933333,-4.116667,60
36.9486111,-84.0969444,60
33.0461111,-96.9938889,20
41.8097222,-89.965,6
20.682618,-88.568644,5
41.4038889,-88.1116667,2
44.9430556,-123.0338889,900
42.375,-71.1061111,30
28.951915,-113.562434,600
33.836081,-81.163724,240
26.3394444,-81.7788889,300
49.883333,-97.166667,10
43.1547222,-77.6158333,300
41.213673,-74.494364,180
36.175,-115.1363889,600
36.850566,28.255586,10
47.7575,-122.2427778,240
36.5138889,-119.5530556,300
52.333333,0.083333,1500
41.85,-87.65,20
41.4994444,-81.6955556,20
32.0853,34.781768,2700
40.7141667,-74.0063889,480
36.0583333,-90.4972222,6
38.0888889,-76.3622222,7
43.9144444,-69.9658333,3600
43.9791667,-71.1208333,900
36.8527778,-75.9783333,3600
36.6102778,-88.3147222,300
45.416667,-75.7,30
36.7477778,-119.7713889,1500
21.799396,-72.295591,600
47.941562,-91.215398,1500
37.0511111,-122.0136111,45
36.8252778,-119.7019444,10
42.9047222,-77.6116667,3600
32.9480556,-96.7294444,20
40.3044444,-82.6963889,300
37.6447222,-115.7427778,240
50.396389,-4.138611,20
34.2694444,-118.7805556,720
33.5422222,-117.7822222,2700
32.608611,-83.638056,60
33.100492,-116.301327,2700
34.0522222,-118.2427778,60
40.2858333,-75.9847222,20
41.600868,-87.606989,5
36.9,-113.933333,7200
30.3677778,-97.9913889,480
42.9633333,-85.6680556,30
32.4486111,-99.7327778,2
38.910841,-94.382172,60
40.4141667,-79.0202778,60
38.9822222,-94.6705556,900
32.318231,-86.902298,45
45.5236111,-122.675,60
42.3958333,-71.1791667,180
41.921111,-71.435,60
45.9975,-121.5269444,2400
49.25,-123.133333,6
-14.599413,-28.673147,600
45.3038889,-93.5669444,2
45.583333,-62.633333,2
39.6172222,-104.9502778,600
33.1730556,-86.2516667,8700
38.7316667,-82.9977778,2700
40.1672222,-105.1013889,7
41.85,-87.65,5
25.7738889,-80.1938889,60
29.4238889,-98.4933333,6
52.240477,-0.902656,3600
38.7316667,-82.9977778,1200
34.1616667,-118.0519444,120
33.4936111,-117.1475,3600
38.2855556,-85.8241667,120
39.2402778,-76.8397222,30
34.4263889,-117.3,3600
39.8433333,-86.3977778,120
43.866667,-78.933333,10
26.3583333,-80.0833333,7200
40.7141667,-74.0063889,900
39.6861111,-74.9955556,3600
26.3583333,-80.0833333,14400
25.7738889,-80.1938889,120
43.5944444,-83.8888889,300
40.462167,-79.940995,1200
36.8527778,-75.9783333,420
38.5347222,-105.9983333,120
34.0522222,-118.2427778,210
40.5866667,-122.3905556,180
41.8975,-84.0372222,30
38.9413889,-119.7486111,1200
47.6063889,-122.3308333,300
40.7933333,-76.4727778,900
10.823099,106.629664,10800
34.2072222,-84.1402778,120
42.2972222,-71.075,60
47.6063889,-122.3308333,5
41.83,-69.9744444,120
43.2802778,-71.6005556,120
47.6063889,-122.3308333,60
47.6588889,-117.425,120
45.5236111,-122.675,120
30.593498,31.498372,300
45.903826,-74.245745,300
38.0527778,-81.1041667,1200
30.3672222,-89.0927778,300
42.9994444,-83.6163889,300
38.9822222,-94.6705556,300
41.3144444,-81.8358333,180
41.5627778,-83.6538889,3600
42.7675,-78.7441667,60
41.6716667,-72.9497222,900
47.6777778,-116.7794444,480
39.0252778,-84.4175,300
36.1197222,-80.0738889,300
32.5091667,-92.1191667,120
41.3205556,-73.0894444,300
35.3458333,-79.4172222,120
33.6125,-117.7119444,180
40.5394444,-76.9611111,5
34.1425,-118.2541667,60
32.8438889,-97.1427778,18000
41.6716667,-72.9497222,1800
38.6302778,-82.6675,600
40.4405556,-79.9961111,600
38.5816667,-121.4933333,120
35.5066667,-97.7622222,120
37.8016667,-80.4458333,900
40.6083333,-75.4905556,60
47.6777778,-116.7794444,180
39.403986,-84.406761,180
34.7863889,-76.8594444,60
41.0533333,-73.5391667,1200
38.8755556,-84.6102778,180
42.9638889,-78.7380556,120
44.233333,-76.483333,5
56.949649,24.105186,120
46.24,-63.21,20
38.4094444,-82.2947222,300
34.9133333,-90.3072222,180
42.9233333,-97.2786111,900
47.1855556,-122.2916667,600
48.0519444,-122.1758333,2700
40.9866667,-75.195,300
32.2216667,-110.9258333,600
30.2669444,-97.7427778,5
33.0580556,-112.0469444,600
33.1580556,-117.3497222,180
39.7155556,-82.9530556,300
39.9388889,-74.1933333,120
39.9611111,-82.9988889,300
30.4866667,-90.9561111,600
39.8813889,-83.0930556,180
41.3275,-89.1288889,900
33.4052778,-86.8113889,720
39.9611111,-82.9988889,240
39.9611111,-82.9988889,240
39.9611111,-82.9988889,600
39.9338889,-74.8913889,45
40.4147222,-74.3658333,120
45.5236111,-122.675,600
27.7705556,-82.6794444,120
36.0683333,-90.9558333,300
39.9611111,-82.9988889,300
39.8783333,-82.8838889,300
42.1013889,-72.5902778,1200
36.9902778,-86.4436111,300
39.9611111,-82.9988889,45
38.2541667,-85.7594444,70
43.666667,-79.416667,300
39.8427778,-82.8047222,240
39.9611111,-82.9988889,240
39.8813889,-83.0930556,120
39.8813889,-83.0930556,120
39.9611111,-82.9988889,300
39.9955556,-82.6744444,300
47.5675,-122.6313889,180
44.5291667,-94.7205556,300
41.5769444,-73.4088889,420
40.7141667,-74.0063889,40
41.0241667,-80.615,120
42.1013889,-72.5902778,300
42.1013889,-72.5902778,300
39.8494444,-75.3561111,300
42.075,-72.0338889,60
43.1875,-72.4894444,240
40.1633333,-76.3952778,45
38.98,-92.5638889,900
43.4441667,-71.6477778,600
40.4405556,-79.9961111,480
40.7141667,-74.0063889,180
43.5911111,-71.7372222,480
42.9055556,-74.5722222,300
39.9469444,-75.2925,20
37.0297222,-76.3455556,30
48.1958333,-114.3119444,240
42.7761111,-71.0777778,20
33.8755556,-84.7622222,120
37.964253,-91.831833,60
41.2736111,-82.8416667,180
41.0988889,-81.0230556,240
40.1527778,-76.6030556,15
39.9530556,-111.9,45
42.1305556,-71.5416667,420
37.0841667,-94.5130556,600
36.3352778,-92.385,60
48.1183333,-123.4294444,25
44.7630556,-85.6205556,120
41.9058333,-80.6905556,60
33.3527778,-111.7883333,20
39.4141667,-77.4108333,120
28.114184,-81.617854,30
39.7683333,-86.1580556,60
46.2397222,-119.0994444,60
40.3972222,-91.3847222,600
39.6333333,-105.3166667,14400
32.7355556,-97.1077778,900
37.9063889,-122.0638889,300
34.0005556,-81.035,600
52.355518,-1.17432,600
33.7669444,-118.1883333,45
36.138221,-94.13965,600
34.8347222,-97.6022222,600
44.0747222,-89.2877778,1200
42.3916667,-71.5666667,2700
41.885,-87.7844444,600
29.7630556,-95.3630556,900
33.4708333,-81.975,600
40.3719444,-73.9994444,600
36.7477778,-119.7713889,120
46.3580556,-94.2005556,20
25.7738889,-80.1938889,20
33.9319444,-117.9452778,1200
45.5236111,-122.675,120
31.8455556,-102.3672222,3600
31.8455556,-102.3672222,3600
31.8455556,-102.3672222,3600
41.2619444,-95.8608333,7200
42.3583333,-71.0602778,480
39.2477778,-88.1633333,120
38.2855556,-85.8241667,1800
34.9919444,-86.8469444,900
51.066667,-1.783333,120
35.9152778,-94.9697222,420
42.3916667,-71.5666667,120
34.924031,-117.891208,300
33.3266667,-83.3886111,300
29.5605556,-104.3716667,18000
33.3266667,-83.3886111,120
37.542448,-119.64454,7200
44.1858333,-88.4625,600
44.72724,26.10957,300
38.8402778,-97.6111111,180
33.617773,-114.588261,300
29.420981,-98.530058,120
45.483333,-75.65,20
42.1305556,-71.0416667,1200
36.9902778,-86.4436111,1200
47.3483333,-122.1136111,1800
33.6694444,-117.8222222,60
40.5583333,-85.6591667,1800
39.395,-86.5625,240
51.14869,-0.9872,120
-37.813938,144.963425,2
40.5686111,-75.095,900
53.726668,-127.647621,10
35.8455556,-86.3902778,10
39.2991667,-87.9925,480
38.4219444,-77.4086111,120
32.3122222,-106.7777778,1800
32.943896,-106.41966,1800
43.0638889,-85.9347222,64800
42.9925,-98.4247222,120
40.7966667,-81.5216667,420
39.7391667,-104.9841667,21600
37.6819444,-121.7669444,240
34.0147222,-83.2938889,300
40.9633333,-76.6130556,900
53.416667,-3,5
42.9725,-70.8302778,120
37.3394444,-121.8938889,1
42.1686111,-88.2575,8
38.8213889,-121.1919444,20
40.7719444,-80.7683333,1200
47.6063889,-122.3308333,1200
35.2269444,-80.8433333,180
27.9472222,-82.4586111,2760
47.829844,-91.548761,5
40.8041667,-82.1958333,15
41.6005556,-93.6088889,15
40.648056,-86.152222,600
42.1816667,-87.8002778,120
45.816667,-77.116667,5
39.4141667,-77.4108333,300
45.471966,-73.799019,1.5
37.9847,-0.680823,3600
44.2519444,-85.4011111,180
37.3541667,-121.9541667,600
38.7072222,-121.28,420
34.0522222,-118.2427778,120
32.7152778,-117.1563889,600
38.6786111,-121.7722222,300
34.0522222,-118.2427778,600
37.3688889,-122.0352778,600
37.3688889,-122.0352778,600
36.3302778,-119.2911111,300
36.163578,-115.505288,1380
40.1786111,-122.2347222,120
34.09,-117.8894444,300
34.09,-117.8894444,1200
35.1894444,-114.0522222,600
36.175,-115.1363889,1800
34.0522222,-118.2427778,300
34.0480556,-118.5255556,1200
38.5816667,-121.4933333,15
38.4405556,-122.7133333,30
32.6975,-113.9527778,1800
33.6402778,-116.1386111,60
38.069211,-117.230586,720
38.5816667,-121.4933333,240
40.9730556,-117.7347222,180
37.1041667,-113.5833333,1560
36.648889,51.496111,1560
42.1591667,-79.5955556,120
45.5230556,-122.9886111,10
49.25,-123.133333,7
51.379444,-2.365556,120
42.3211111,-85.1797222,1500
36.7472222,-95.9805556,10
33.4222222,-111.8219444,300
38.205,-87.5741667,180
43.4066667,-124.2230556,10
28.0833333,-80.6083333,3
28.0833333,-80.6083333,60
62.086839,6.86481,2
29.7630556,-95.3630556,60
46.8722222,-113.9930556,1500
47.68,-94.91,2400
42.2711111,-89.0938889,3
44.0583333,-121.3141667,37800
44.0583333,-121.3141667,7200
43.065,-124.1377778,5
32.5883333,-96.9558333,180
45.0025,-101.2330556,1200
35.2269444,-80.8433333,20
41.4361111,-81.3866667,300
44.166667,-77.383333,60
54.133333,-0.8,600
34.51994,-105.87009,120
33.8311111,-87.2775,120
45.45,-73.566667,6
51.02081,-0.21921,120
41.1366667,-95.8905556,900
43.316667,-79.8,300
39.7294444,-104.8313889,10
31.5086111,-82.85,10800
32.420674,-104.228837,2
39.6477778,-104.9872222,240
39.8113889,-74.9833333,60
35.1494444,-90.0488889,120
39.6477778,-104.9872222,900
41.4994444,-81.6955556,2
41.4994444,-81.6955556,5
32.5091667,-92.1191667,3
32.7252778,-97.3205556,12
34.8891667,-94.6005556,24
32.7833333,-96.8,15
33.2075,-92.6661111,5
44.9430556,-123.0338889,180
30.4891667,-99.7716667,120
35.6527778,-97.4777778,6
38.7297222,-120.7975,300
33.6675,-84.0177778,2
32.5419444,-97.3205556,180
36.7855556,-108.6863889,120
41.8088889,-88.0111111,600
63.090556,-147.474167,10
40.219286,-74.979311,1200
32.7252778,-97.3205556,120
63.090556,-147.474167,10
41.685,-79.4033333,120
37.9886111,-84.4777778,180
34.1205556,-84.0044444,180
32.7833333,-96.8,2
33.5091667,-111.8983333,120
47.8211111,-101.2983333,1800
39.6847222,-83.9297222,600
39.6847222,-83.9297222,600
46.600806,-112.038746,180
45.5236111,-122.675,300
26.074508,119.296494,300
35.7719444,-78.6388889,90
37.1533333,-98.0308333,60
33.2147222,-97.1327778,600
38.0194444,-122.1330556,900
33.6694444,-117.8222222,600
42.0347222,-93.6197222,300
46.2811111,-87.4408333,10800
42.5294444,-83.7802778,180
-33.861481,151.205475,3600
44.7488889,-92.8019444,1200
40.9486111,-73.7330556,300
42.3313889,-83.0458333,15
27.4986111,-82.575,60
41.6736111,-88.0016667,1500
41.6736111,-88.0016667,600
41.6,-87.9380556,600
47.6588889,-117.425,60
41.1305556,-85.1288889,1200
41.7308333,-84.9327778,1800
42.2830556,-87.9530556,15
40.1811111,-74.6647222,120
-33.861481,151.205475,60
41.3966667,-73.0763889,1200
41.5894444,-88.9219444,60
54.686111,-1.2125,120
38.0372222,-84.8966667,180
42.7694444,-71.0763889,3600
33.34,-86.6302778,1800
29.4238889,-98.4933333,3
40.43495,49.867623,120
36.1658333,-86.7844444,20
43.666667,-79.416667,1800
39.7219444,-85.8891667,2700
-24.658056,25.912222,2700
47.6063889,-122.3308333,1800
39.7219444,-85.8891667,2700
40.4169444,-75.9447222,600
41.6580556,-90.5844444,60
37.2152778,-93.2980556,1800
28.1508333,-82.4616667,420
38.961769,-77.508523,1800
39.7683333,-86.1580556,300
53.65,-1.783333,180
26.1219444,-80.1436111,20
34.1083333,-117.2888889,60
29.4236111,-95.2438889,1800
39.9522222,-75.1641667,60
40.8,-96.6666667,600
43.4577778,-88.8372222,5
45.3622222,-68.5055556,5
30.8530556,-88.0561111,60
38.35,-104.7222222,300
42.9766667,-78.5922222,2
37.1288889,-84.0833333,180
43.0388889,-87.9063889,300
38.175,-82.6736111,300
36.3230556,-86.7133333,60
41.3072222,-111.9594444,60
41.1016667,-80.7647222,322
36.2694444,-95.8544444,600
41.2458333,-75.8816667,240
35.4886111,-82.9888889,30
35.5847222,-80.8102778,6
32.3966667,-97.3236111,180
45.1313889,-85.6166667,20
52.302419,-0.693964,30
30.5666667,-100.6430556,3600
32.7833333,-96.8,10
38.8338889,-104.8208333,180
41.85,-87.65,300
41.611143,-86.722719,180
47.6063889,-122.3308333,180
39.3280556,-120.1822222,10
41.5236111,-90.5775,10
36.0666667,-88.9938889,300
47.4830556,-122.2158333,60
35.2783333,-93.1336111,1200
44.5258333,-121.2119444,300
47.7625,-122.2041667,120
47.7361111,-122.6452778,20
45.4363889,-123.1383333,180
47.9447222,-122.3033333,30
40.6994444,-99.0811111,180
42.725,-70.9916667,3
37.2152778,-93.2980556,120
28.1458333,-82.7569444,120
47.5288889,-121.8241667,7200
39.1619444,-84.4569444,60
44.6397222,-73.1108333,60
26.11184,-97.168126,900
42.1669444,-76.8208333,180
42.3472222,-89.0388889,180
51.516667,-1.783333,120
40.0741667,-78.7047222,120
27.1958333,-82.4905556,3600
44.1102778,-70.6797222,600
34.8333333,-81.9922222,1500
45.12,-93.2875,120
38.8338889,-104.8208333,360
45.6388889,-122.6602778,15
45.6388889,-122.6602778,300
37.5058333,-77.6494444,3
38.8813889,-94.8188889,180
41.0533333,-73.5391667,180
32.7919444,-115.5622222,20
44.6336111,-86.2344444,180
41.4047222,-81.7230556,1200
43.45,-80.5,6
43.4308333,-82.5425,1200
40.4861111,-74.4522222,240
40.8258333,-74.2094444,19
33.3061111,-111.8405556,300
41.2330556,-80.4936111,480
33.7877778,-117.8522222,900
42.6608333,-77.0541667,120
37.2872222,-121.9488889,300
41.2019444,-77.2647222,1350
37.6988889,-93.7958333,300
36.7958333,-95.9352778,120
35.0844444,-106.6505556,3600
40.5186111,-78.395,180
40.1316667,-75.46,240
50.45,-104.616667,30
47.6063889,-122.3308333,600
47.6063889,-122.3308333,600
38.8002778,-90.6263889,60
41.49,-71.3133333,120
42.0897222,-76.8080556,1
36.98,-85.6122222,300
43.6613889,-70.2558333,1200
39.3458333,-84.5605556,1200
45.4711111,-89.7297222,40
40.3266667,-78.9222222,420
47.6063889,-122.3308333,300
58.506489,15.505829,60
47.6063889,-122.3308333,120
47.0380556,-122.8994444,600
44.7630556,-85.6205556,180
40.691613,-112.00105,360
47.5405556,-122.635,120
44.7341667,-122.1486111,40
45.7186111,-123.9338889,900
45.0575,-93.0736111,240
47.6063889,-122.3308333,600
38.5336111,-77.8086111,900
43.579356,-116.199928,5
32.7152778,-117.1563889,180
26.452025,-81.948145,180
28.5997222,-81.3394444,60
33.9997222,-79.1997222,10
42.9955556,-71.4552778,300
42.5875,-72.6,120
42.3086111,-83.4822222,120
34.9288889,-86.9738889,120
40.6866667,-73.3738889,120
30.4505556,-91.1544444,600
41.1175,-73.4083333,8
37.0833333,-88.6,120
40.3916667,-74.3988889,300
41.7827778,-87.8780556,90
38.3497222,-81.6327778,120
42.9597222,-87.8613889,900
44.0463889,-123.0208333,120
45.8641667,-122.8052778,60
27.8775,-97.2113889,180
41.5061111,-87.6355556,180
39.6619444,-74.1655556,40
34.0666667,-78.5266667,480
26.9616667,-82.3527778,120
45.7811111,-122.5322222,60
37.5536111,-77.4605556,3
40.376177,-104.721973,600
47.6105556,-122.1994444,60
37.306586,-88.178386,1200
42.495556,-82.900278,240
39.9802778,-79.8283333,25
35.2922222,-81.5358333,300
38.2541667,-85.7594444,2400
38.2541667,-85.7594444,1800
37.1297222,-80.4091667,600
43.9961111,-70.0611111,30
37.8802778,-86.2838889,120
43.1725,-101.7322222,300
43.0388889,-87.9063889,60
30.2669444,-97.7427778,360
46.1383333,-122.9369444,600
48.1808333,-116.9083333,5400
41.1575,-81.2422222,600
51.092903,2.979583,10
37.9405556,-101.2544444,120
42.6525,-73.7566667,300
10.370812,124.753367,600
42.5377778,-83.2330556,180
43.7486111,-87.9769444,120
41.4169444,-87.3652778,120
40.2452778,-75.65,60
40.135,-86.2205556,600
44.9430556,-123.0338889,28800
38.6105556,-122.8680556,180
37.2438889,-77.4105556,10
37.77493,-122.419416,240
37.595,-120.9566667,480
32.9627778,-117.035,1800
47.751074,-120.740139,180
38.500181,-122.872125,1
44.9430556,-123.0338889,10
40.3697222,-80.6341667,300
37.6166667,-84.4094444,60
53.7,-2.283333,600
33.8883333,-118.3080556,37800
35.855,-82.1980556,600
43.7,-80.366667,30
-33.861481,151.205475,1200
